d1,d2,d3,d4,d5,d6,d7,d8,c1,c2,c3,c4,c5,c6,c7,h
3.627463149,114.1351258,0.0,0.0,0.0,131.3810539,7.081955144,0.0,2,2,2,2,0,0,2,2
0.0,3.627463149,114.1351258,0.0,0.0,0.0,131.3810539,7.081955144,2,2,2,0,0,2,2,2
2.91e-11,0.0,3.627463149,114.1351258,0.0,0.0,0.0,131.3810539,2,2,0,0,2,2,2,2
0.0,2.91e-11,0.0,3.627463149,114.1351258,0.0,0.0,0.0,2,0,0,2,2,2,2,2
1.7062828,0.0,2.91e-11,0.0,3.627463149,114.1351258,0.0,0.0,0,0,2,2,2,2,2,2
0.0,1.7062828,0.0,2.91e-11,0.0,3.627463149,114.1351258,0.0,0,2,2,2,2,2,2,0
0.0,0.0,1.7062828,0.0,2.91e-11,0.0,3.627463149,114.1351258,2,2,2,2,2,2,0,2
0.854493792,0.0,0.0,1.7062828,0.0,2.91e-11,0.0,3.627463149,2,2,2,2,2,0,2,1
0.0,0.854493792,0.0,0.0,1.7062828,0.0,2.91e-11,0.0,2,2,2,2,0,2,1,0
26.51131022,0.0,0.854493792,0.0,0.0,1.7062828,0.0,2.91e-11,2,2,2,0,2,1,0,2
0.0,26.51131022,0.0,0.854493792,0.0,0.0,1.7062828,0.0,2,2,0,2,1,0,2,2
0.0,0.0,26.51131022,0.0,0.854493792,0.0,0.0,1.7062828,2,0,2,1,0,2,2,0
0.0,0.0,0.0,26.51131022,0.0,0.854493792,0.0,0.0,0,2,1,0,2,2,0,2
0.0,0.0,0.0,0.0,26.51131022,0.0,0.854493792,0.0,2,1,0,2,2,0,2,0
0.0,0.0,0.0,0.0,0.0,26.51131022,0.0,0.854493792,1,0,2,2,0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,26.51131022,0.0,0,2,2,0,2,0,0,0
0.256379271,0.0,0.0,0.0,0.0,0.0,0.0,26.51131022,2,2,0,2,0,0,0,2
156.4697015,0.256379271,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,2,1
2.91e-11,156.4697015,0.256379271,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,2,1,2
0.0,2.91e-11,156.4697015,0.256379271,0.0,0.0,0.0,0.0,2,0,0,0,2,1,2,0
0.0,0.0,2.91e-11,156.4697015,0.256379271,0.0,0.0,0.0,0,0,0,2,1,2,0,0
0.0,0.0,0.0,2.91e-11,156.4697015,0.256379271,0.0,0.0,0,0,2,1,2,0,0,0
0.0,0.0,0.0,0.0,2.91e-11,156.4697015,0.256379271,0.0,0,2,1,2,0,0,0,2
7.064500278,0.0,0.0,0.0,0.0,2.91e-11,156.4697015,0.256379271,2,1,2,0,0,0,2,1
1053.426532,7.064500278,0.0,0.0,0.0,0.0,2.91e-11,156.4697015,1,2,0,0,0,2,1,2
0.0,1053.426532,7.064500278,0.0,0.0,0.0,0.0,2.91e-11,2,0,0,0,2,1,2,0
0.0,0.0,1053.426532,7.064500278,0.0,0.0,0.0,0.0,0,0,0,2,1,2,0,1
44.87412703,0.0,0.0,1053.426532,7.064500278,0.0,0.0,0.0,0,0,2,1,2,0,1,2
0.0,44.87412703,0.0,0.0,1053.426532,7.064500278,0.0,0.0,0,2,1,2,0,1,2,2
0.0,0.0,44.87412703,0.0,0.0,1053.426532,7.064500278,0.0,2,1,2,0,1,2,2,0
48.68688821,0.0,0.0,44.87412703,0.0,0.0,1053.426532,7.064500278,1,2,0,1,2,2,0,1
0.0,48.68688821,0.0,0.0,44.87412703,0.0,0.0,1053.426532,2,0,1,2,2,0,1,2
0.0,0.0,48.68688821,0.0,0.0,44.87412703,0.0,0.0,0,1,2,2,0,1,2,0
0.0,0.0,0.0,48.68688821,0.0,0.0,44.87412703,0.0,1,2,2,0,1,2,0,0
0.0,0.0,0.0,0.0,48.68688821,0.0,0.0,44.87412703,2,2,0,1,2,0,0,2
0.0,0.0,0.0,0.0,0.0,48.68688821,0.0,0.0,2,0,1,2,0,0,2,0
0.0,0.0,0.0,0.0,0.0,0.0,48.68688821,0.0,0,1,2,0,0,2,0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68688821,1,2,0,0,2,0,2,0
1420.641217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,2
0.0,1420.641217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,2,0,2,2
0.0,0.0,1420.641217,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,2,2,0
0.0,0.0,0.0,1420.641217,0.0,0.0,0.0,0.0,2,0,2,0,2,2,0,2
0.0,0.0,0.0,0.0,1420.641217,0.0,0.0,0.0,0,2,0,2,2,0,2,2
41.54101952,0.0,0.0,0.0,0.0,1420.641217,0.0,0.0,2,0,2,2,0,2,2,2
1195.094566,41.54101952,0.0,0.0,0.0,0.0,1420.641217,0.0,0,2,2,0,2,2,2,2
123.3952204,1195.094566,41.54101952,0.0,0.0,0.0,0.0,1420.641217,2,2,0,2,2,2,2,2
0.0,123.3952204,1195.094566,41.54101952,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2
0.0,0.0,123.3952204,1195.094566,41.54101952,0.0,0.0,0.0,0,2,2,2,2,2,2,0
0.0,0.0,0.0,123.3952204,1195.094566,41.54101952,0.0,0.0,2,2,2,2,2,2,0,0
0.0,0.0,0.0,0.0,123.3952204,1195.094566,41.54101952,0.0,2,2,2,2,2,0,0,0
0.0,0.0,0.0,0.0,0.0,123.3952204,1195.094566,41.54101952,2,2,2,2,0,0,0,2
0.0,0.0,0.0,0.0,0.0,0.0,123.3952204,1195.094566,2,2,2,0,0,0,2,1
744.9501311,0.0,0.0,0.0,0.0,0.0,0.0,123.3952204,2,2,0,0,0,2,1,2
32.34533194,744.9501311,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,2,1,2,2
0.0,32.34533194,744.9501311,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,2,2,2
0.0,0.0,32.34533194,744.9501311,0.0,0.0,0.0,0.0,0,0,2,1,2,2,2,2
0.0,0.0,0.0,32.34533194,744.9501311,0.0,0.0,0.0,0,2,1,2,2,2,2,0
0.0,0.0,0.0,0.0,32.34533194,744.9501311,0.0,0.0,2,1,2,2,2,2,0,2
0.0,0.0,0.0,0.0,0.0,32.34533194,744.9501311,0.0,1,2,2,2,2,0,2,0
0.0,0.0,0.0,0.0,0.0,0.0,32.34533194,744.9501311,2,2,2,2,0,2,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34533194,2,2,2,0,2,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,0,0,1,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0,1,2,1
65.70771933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,1,2,1,2
0.0,65.70771933,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,1,2,2
54.77317528,0.0,65.70771933,0.0,0.0,0.0,0.0,0.0,0,0,1,2,1,2,2,2
0.0,54.77317528,0.0,65.70771933,0.0,0.0,0.0,0.0,0,1,2,1,2,2,2,0
0.0,0.0,54.77317528,0.0,65.70771933,0.0,0.0,0.0,1,2,1,2,2,2,0,0
92.15739678,0.0,0.0,54.77317528,0.0,65.70771933,0.0,0.0,2,1,2,2,2,0,0,2
0.0,92.15739678,0.0,0.0,54.77317528,0.0,65.70771933,0.0,1,2,2,2,0,0,2,0
0.0,0.0,92.15739678,0.0,0.0,54.77317528,0.0,65.70771933,2,2,2,0,0,2,0,2
8.47869749,0.0,0.0,92.15739678,0.0,0.0,54.77317528,0.0,2,2,0,0,2,0,2,2
0.0,8.47869749,0.0,0.0,92.15739678,0.0,0.0,54.77317528,2,0,0,2,0,2,2,1
6.630484365,0.0,8.47869749,0.0,0.0,92.15739678,0.0,0.0,0,0,2,0,2,2,1,2
0.0,6.630484365,0.0,8.47869749,0.0,0.0,92.15739678,0.0,0,2,0,2,2,1,2,0
0.0,0.0,6.630484365,0.0,8.47869749,0.0,0.0,92.15739678,2,0,2,2,1,2,0,2
318.1704204,0.0,0.0,6.630484365,0.0,8.47869749,0.0,0.0,0,2,2,1,2,0,2,2
16.86476496,318.1704204,0.0,0.0,6.630484365,0.0,8.47869749,0.0,2,2,1,2,0,2,2,2
0.0,16.86476496,318.1704204,0.0,0.0,6.630484365,0.0,8.47869749,2,1,2,0,2,2,2,0
0.0,0.0,16.86476496,318.1704204,0.0,0.0,6.630484365,0.0,1,2,0,2,2,2,0,2
0.56959572,0.0,0.0,16.86476496,318.1704204,0.0,0.0,6.630484365,2,0,2,2,2,0,2,2
0.0,0.56959572,0.0,0.0,16.86476496,318.1704204,0.0,0.0,0,2,2,2,0,2,2,2
0.0,0.0,0.56959572,0.0,0.0,16.86476496,318.1704204,0.0,2,2,2,0,2,2,2,0
22.01086221,0.0,0.0,0.56959572,0.0,0.0,16.86476496,318.1704204,2,2,0,2,2,2,0,2
0.0,22.01086221,0.0,0.0,0.56959572,0.0,0.0,16.86476496,2,0,2,2,2,0,2,2
0.0,0.0,22.01086221,0.0,0.0,0.56959572,0.0,0.0,0,2,2,2,0,2,2,0
43.73235615,0.0,0.0,22.01086221,0.0,0.0,0.56959572,0.0,2,2,2,0,2,2,0,2
0.0,43.73235615,0.0,0.0,22.01086221,0.0,0.0,0.56959572,2,2,0,2,2,0,2,0
0.0,0.0,43.73235615,0.0,0.0,22.01086221,0.0,0.0,2,0,2,2,0,2,0,0
1.174855326,0.0,0.0,43.73235615,0.0,0.0,22.01086221,0.0,0,2,2,0,2,0,0,2
4.343118249,1.174855326,0.0,0.0,43.73235615,0.0,0.0,22.01086221,2,2,0,2,0,0,2,2
18.09067098,4.343118249,1.174855326,0.0,0.0,43.73235615,0.0,0.0,2,0,2,0,0,2,2,1
0.0,18.09067098,4.343118249,1.174855326,0.0,0.0,43.73235615,0.0,0,2,0,0,2,2,1,0
1.639477208,0.0,18.09067098,4.343118249,1.174855326,0.0,0.0,43.73235615,2,0,0,2,2,1,0,2
0.0,1.639477208,0.0,18.09067098,4.343118249,1.174855326,0.0,0.0,0,0,2,2,1,0,2,2
50.2466625,0.0,1.639477208,0.0,18.09067098,4.343118249,1.174855326,0.0,0,2,2,1,0,2,2,2
2.91e-11,50.2466625,0.0,1.639477208,0.0,18.09067098,4.343118249,1.174855326,2,2,1,0,2,2,2,2
20.88567181,2.91e-11,50.2466625,0.0,1.639477208,0.0,18.09067098,4.343118249,2,1,0,2,2,2,2,2
0.0,20.88567181,2.91e-11,50.2466625,0.0,1.639477208,0.0,18.09067098,1,0,2,2,2,2,2,0
7.222894454,0.0,20.88567181,2.91e-11,50.2466625,0.0,1.639477208,0.0,0,2,2,2,2,2,0,1
0.0,7.222894454,0.0,20.88567181,2.91e-11,50.2466625,0.0,1.639477208,2,2,2,2,2,0,1,0
0.0,0.0,7.222894454,0.0,20.88567181,2.91e-11,50.2466625,0.0,2,2,2,2,0,1,0,2
0.0,0.0,0.0,7.222894454,0.0,20.88567181,2.91e-11,50.2466625,2,2,2,0,1,0,2,0
0.0,0.0,0.0,0.0,7.222894454,0.0,20.88567181,2.91e-11,2,2,0,1,0,2,0,0
0.0,0.0,0.0,0.0,0.0,7.222894454,0.0,20.88567181,2,0,1,0,2,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,7.222894454,0.0,0,1,0,2,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222894454,1,0,2,0,0,0,1,1
42.77762882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,2
0.0,42.77762882,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,1,2,2
245.4884293,0.0,42.77762882,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,2,2,2
0.0,245.4884293,0.0,42.77762882,0.0,0.0,0.0,0.0,0,0,1,1,2,2,2,0
2.91e-11,0.0,245.4884293,0.0,42.77762882,0.0,0.0,0.0,0,1,1,2,2,2,0,2
39.88899799,2.91e-11,0.0,245.4884293,0.0,42.77762882,0.0,0.0,1,1,2,2,2,0,2,2
19.26458689,39.88899799,2.91e-11,0.0,245.4884293,0.0,42.77762882,0.0,1,2,2,2,0,2,2,2
0.578769871,19.26458689,39.88899799,2.91e-11,0.0,245.4884293,0.0,42.77762882,2,2,2,0,2,2,2,1
0.0,0.578769871,19.26458689,39.88899799,2.91e-11,0.0,245.4884293,0.0,2,2,0,2,2,2,1,0
0.0,0.0,0.578769871,19.26458689,39.88899799,2.91e-11,0.0,245.4884293,2,0,2,2,2,1,0,1
18.31621267,0.0,0.0,0.578769871,19.26458689,39.88899799,2.91e-11,0.0,0,2,2,2,1,0,1,1
337.2089558,18.31621267,0.0,0.0,0.578769871,19.26458689,39.88899799,2.91e-11,2,2,2,1,0,1,1,2
0.0,337.2089558,18.31621267,0.0,0.0,0.578769871,19.26458689,39.88899799,2,2,1,0,1,1,2,0
186.9328008,0.0,337.2089558,18.31621267,0.0,0.0,0.578769871,19.26458689,2,1,0,1,1,2,0,2
14.38159532,186.9328008,0.0,337.2089558,18.31621267,0.0,0.0,0.578769871,1,0,1,1,2,0,2,1
0.0,14.38159532,186.9328008,0.0,337.2089558,18.31621267,0.0,0.0,0,1,1,2,0,2,1,0
83.02973713,0.0,14.38159532,186.9328008,0.0,337.2089558,18.31621267,0.0,1,1,2,0,2,1,0,2
0.0,83.02973713,0.0,14.38159532,186.9328008,0.0,337.2089558,18.31621267,1,2,0,2,1,0,2,1
0.0,0.0,83.02973713,0.0,14.38159532,186.9328008,0.0,337.2089558,2,0,2,1,0,2,1,1
184.9882056,0.0,0.0,83.02973713,0.0,14.38159532,186.9328008,0.0,0,2,1,0,2,1,1,2
0.0,184.9882056,0.0,0.0,83.02973713,0.0,14.38159532,186.9328008,2,1,0,2,1,1,2,0
83.50441856,0.0,184.9882056,0.0,0.0,83.02973713,0.0,14.38159532,1,0,2,1,1,2,0,2
0.0,83.50441856,0.0,184.9882056,0.0,0.0,83.02973713,0.0,0,2,1,1,2,0,2,0
0.0,0.0,83.50441856,0.0,184.9882056,0.0,0.0,83.02973713,2,1,1,2,0,2,0,0
59.16361493,0.0,0.0,83.50441856,0.0,184.9882056,0.0,0.0,1,1,2,0,2,0,0,2
0.0,59.16361493,0.0,0.0,83.50441856,0.0,184.9882056,0.0,1,2,0,2,0,0,2,0
0.0,0.0,59.16361493,0.0,0.0,83.50441856,0.0,184.9882056,2,0,2,0,0,2,0,2
1115.647466,0.0,0.0,59.16361493,0.0,0.0,83.50441856,0.0,0,2,0,0,2,0,2,1
17.66356442,1115.647466,0.0,0.0,59.16361493,0.0,0.0,83.50441856,2,0,0,2,0,2,1,2
0.0,17.66356442,1115.647466,0.0,0.0,59.16361493,0.0,0.0,0,0,2,0,2,1,2,1
0.0,0.0,17.66356442,1115.647466,0.0,0.0,59.16361493,0.0,0,2,0,2,1,2,1,1
0.0,0.0,0.0,17.66356442,1115.647466,0.0,0.0,59.16361493,2,0,2,1,2,1,1,1
0.0,0.0,0.0,0.0,17.66356442,1115.647466,0.0,0.0,0,2,1,2,1,1,1,2
76.34027206,0.0,0.0,0.0,0.0,17.66356442,1115.647466,0.0,2,1,2,1,1,1,2,2
2.91e-11,76.34027206,0.0,0.0,0.0,0.0,17.66356442,1115.647466,1,2,1,1,1,2,2,2
